(347, 3)
(348, 1)
(349, 2)
(350, 1)
(351, 3)
(352, 1)
(353, 3)
(354, 1)
(355, 1)
(356, 3)
(357, 3)
(358, 3)
(359, 2)
(360, 3)
(361, 3)
(362, 3)
(363, 2)
(364, 3)
(365, 2)
(366, 1)
(367, 2)
(368, 1)
(369, 1)
(370, 1)
(371, 3)
(372, 3)
(373, 2)
(374, 3)
(374, 1)
(376, 1)
(377, 2)
(377, 1)
(379, 3)
(380, 1)
(381, 3)
(382, 2)
(383, 1)
(384, 2)
(385, 3)
(386, 1)
(387, 1)
(388, 1)
(389, 3)
(390, 1)
(391, 2)
(392, 2)
(393, 3)
(394, 3)
(395, 1)
(396, 3)
(397, 3)
(398, 3)
(399, 3)
(400, 1)
(401, 3)
(402, 2)
(403, 1)
(404, 1)
(405, 2)
(406, 3)
(407, 2)
(408, 1)
(409, 2)
(410, 3)
(411, 2)
(412, 1)
(413, 1)
(414, 3)
(415, 1)
(416, 2)
(417, 3)
(419, 2)
(420, 3)
(421, 2)
(422, 3)
(423, 1)
(424, 2)
(425, 3)
(426, 3)
(427, 2)
(428, 1)
(429, 2)
(430, 3)
(431, 1)
(432, 2)
(433, 1)
(434, 2)
(435, 3)
(436, 3)
(437, 1)
(438, 3)
(439, 3)
(440, 1)
(441, 3)
(442, 1)
(443, 1)
(444, 2)
(445, 3)
(446, 2)
(447, 3)
(448, 3)
(449, 2)
(450, 1)
(451, 2)
(452, 2)
(453, 2)
(453, 1)
(455, 3)
(456, 2)
(457, 2)
(458, 2)
(458, 1)
(460, 2)
(461, 3)
(462, 1)
(463, 2)
(464, 1)
(465, 1)
(466, 2)
(467, 2)
(468, 3)
(469, 1)
(470, 1)
(471, 2)
(472, 1)
(473, 2)
(474, 1)
(475, 1)
(476, 2)
(477, 3)
(478, 2)
(479, 3)
(480, 1)
(481, 3)
(482, 1)
(483, 1)
(484, 2)
(485, 2)
(486, 1)
(487, 1)
(488, 1)
(489, 1)
(490, 3)
(491, 3)
(492, 1)
(493, 2)
(494, 1)
(495, 2)
(496, 1)
(497, 2)
(498, 1)
(499, 3)
(500, 1)
(501, 2)
(502, 1)
(503, 2)
(504, 3)
(505, 2)
(506, 3)
(507, 1)
(508, 3)
(509, 1)
(510, 3)
(511, 1)
(512, 1)
(513, 2)
(514, 3)
(515, 3)
(516, 1)
(517, 3)
(518, 2)
(519, 3)
(520, 1)
(521, 3)
(522, 3)
(523, 2)
(524, 3)
(525, 3)
(526, 2)
(527, 1)
(528, 2)
(529, 2)
(530, 2)
(531, 2)
(532, 1)
(533, 3)
(534, 1)
(534, 3)
(536, 2)
(536, 1)
(538, 2)
(539, 3)
(540, 1)
(541, 2)
(542, 2)
(543, 2)
(544, 2)
(545, 2)
(546, 3)
(547, 1)
(548, 3)
(549, 1)
(550, 3)
(551, 3)
(552, 3)
(553, 3)
(554, 2)
(555, 3)
(556, 3)
(557, 3)
(558, 3)
(559, 3)
(560, 3)
(561, 1)
(562, 3)
(563, 1)
(564, 2)
(565, 2)
(566, 3)
(567, 2)
(568, 1)
(569, 2)
(570, 1)
(571, 2)
(572, 2)
(573, 1)
(574, 2)
(575, 1)
(576, 3)
(577, 1)
(578, 2)
(579, 2)
(580, 1)
(581, 2)
(582, 1)
(583, 2)
(584, 3)
(585, 3)
(586, 3)
(587, 3)
(588, 2)
(589, 3)
(590, 2)
(591, 1)
(592, 2)
(593, 1)
(594, 3)
(595, 1)
(596, 1)
(597, 3)
(598, 3)
(599, 2)
(600, 2)
(601, 3)
(602, 1)
(603, 3)
(604, 1)
(605, 2)
(606, 1)
(607, 2)
(608, 3)
(609, 1)
(610, 2)
(611, 2)
(612, 3)
(613, 3)
(614, 1)
(615, 3)
(616, 2)
(617, 1)
(618, 2)
(619, 2)
(620, 1)
(621, 3)
(622, 3)
(623, 3)
(624, 2)
(625, 2)
(626, 2)
(627, 3)
(628, 3)
(629, 1)
(630, 3)
(631, 3)
(631, 1)
(633, 2)
(634, 3)
(635, 2)
(636, 2)
(637, 3)
(638, 2)
(639, 2)
(640, 1)
(641, 1)
(642, 2)
(643, 1)
(644, 3)
(645, 1)
(646, 2)
(647, 2)
(648, 1)
(649, 1)
(650, 2)
(651, 3)
(652, 2)
(653, 3)
(654, 2)
(655, 1)
(656, 2)
(657, 1)
(658, 2)
(659, 2)
(660, 1)
(661, 3)
(662, 2)
(663, 1)
(664, 3)
(665, 3)
(666, 1)
(667, 1)
(668, 1)
(669, 1)
(670, 2)
(671, 3)
(672, 2)
(673, 3)
(674, 3)
(675, 1)
(677, 3)
(677, 2)
(679, 1)
(680, 3)
(681, 2)
(682, 1)
(682, 1)
(684, 3)
(684, 1)
(685, 2)
(686, 2)
(688, 3)
(688, 3)
(689, 2)
(691, 2)
(691, 3)
(692, 3)
(693, 2)
(694, 3)
(696, 2)
(697, 2)
(697, 3)
(699, 3)
(700, 3)
(701, 3)
(702, 3)
(703, 2)
(704, 3)
(705, 3)
(706, 3)
(706, 2)
(707, 3)
(708, 2)
(709, 2)
(710, 1)
